contract,specialty,is_primary
30680064,Teste Ergometrico,False
30680068,Colonoscopia,False
30680068,Endoscopia Digestiva,False
30680068,Gastroenterologia,True
30680068,Hepatologia,False
30680070,Psicologia,True
30680071,Fisioterapia,True
30680073,Fonoaudiologia,True
30680073,Psicologia,False
30680077,Oftalmologia,True
30680078,Angiologia / Cirurgia Vascular,True
30680080,Medicina Nuclear,True
30680082,Psicologia,True
30680084,Dermatologia,True
30680087,Dialise / Hemodialise,False
30680087,Nefrologia,True
30680091,Ginecologia / Obstetricia,True
30680091,Mastologia,False
30680091,Oncologia,False
30680095,Cardiologia,False
30680095,Cirurgia Geral,False
30680095,Clinica Medica,True
30680095,Clínica Médica,False
30680095,Gastroenterologia,False
30680095,Ginecologia,False
30680095,Proctologia,False
30680098,Otorrinolaringologia,True
30680100,Cardiologia,True
30680100,Eletrocardiografia (Ecg),False
30680100,Teste Ergometrico,False
30680102,Oftalmologia,True
30680103,Oftalmologia,True
30680104,Clínica Médica,False
30680104,Endocrinologia,True
30680111,Infectologia Pediatrica,False
30680111,Pediatria,True
30680116,Acupuntura,False
30680116,Dermatologia,False
30680116,Fisioterapia,False
30680116,Fonoaudiologia,False
30680116,Geriatria,False
30680116,Nutricao,False
30680116,Ortopedia E Traumatologia,False
30680116,Otorrinolaringologia,True
30680116,Psicologia,False
30680118,Ginecologia,False
30680118,Ginecologia / Obstetricia,True
30680119,Fonoaudiologia,False
30680119,Nutricao,False
30680119,Psicologia,False
30680119,Psiquiatria,True
30680120,Ginecologia,False
30680120,Ginecologia / Obstetricia,True
30680120,Mastologia,False
30680121,Alergologia,True
30680121,Cirurgia Geral,False
30680121,Otorrinolaringologia,False
30680121,Psicologia,False
30680122,Fonoaudiologia,False
30680122,Psicologia,True
30680123,Acupuntura,False
30680123,Fisioterapia,True
30680125,Psicologia,True
30680126,Acupuntura,False
30680126,Fisioterapia,True
30680131,Endocrinologia,True
30680134,Ginecologia,False
30680134,Ginecologia / Obstetricia,True
30680135,Clínica Médica,False
30680135,Dermatologia,True
30680139,Hematologia,False
30680139,Oncologia,True
30680139,Psicologia,False
30680139,Quimioterapia,False
30680139,Radioterapia,False
30680146,Dermatologia,True
30680147,Fisioterapia,True
30680149,Ortopedia E Traumatologia,True
30680149,Ortopedia E Traumatologia - Joelho E Pé,False
30680151,Nutricao,True
30680152,Dermatologia,True
30680153,Ortopedia E Traumatologia,True
30680155,Psicologia,True
30680156,Oftalmologia,True
30680158,Acupuntura,False
30680158,Fisioterapia,True
30680159,Angiologia / Cirurgia Vascular,False
30680159,Cardiologia,True
30680159,Cardiologia Pediatrica,False
30680159,Cirurgia Cardiovascular,False
30680159,Cirurgia Endovascular,False
30680159,Ecografia Vascular Com Doppler,False
30680159,Eletrocardiografia (Ecg),False
30680160,Clínica Médica,False
30680160,Endocrinologia,True
30680161,Cirurgia Plástica Reparadora,False
30680161,Endocrinologia,True
30680161,Oftalmologia,False
30680162,Angiologia / Cirurgia Vascular,False
30680162,Cardiologia,True
30680162,Ultrassonografia,False
30680164,Fisioterapia,True
30680168,Ortopedia E Traumatologia,True
30680173,Nutricao,True
30680174,Cardiologia,True
30680174,Cardiologia Pediatrica,False
30680174,Cirurgia Cardiovascular,False
30680174,Clínica Médica,False
30680174,Eletrofisiologia Clinica Invasiva,False
30680175,Pediatria,True
30680182,Angiologia / Cirurgia Vascular,False
30680182,Cardiologia,False
30680182,Cirurgia Geral,False
30680182,Clínica Médica,False
30680182,Colposcopia,False
30680182,Dermatologia,False
30680182,Eletrocardiografia (Ecg),False
30680182,Endocrinologia,False
30680182,Fisioterapia,False
30680182,Fonoaudiologia,False
30680182,Gastroenterologia,False
30680182,Ginecologia,False
30680182,Ginecologia / Obstetricia,False
30680182,Nutricao,False
30680182,Oftalmologia,False
30680182,Ortopedia E Traumatologia,False
30680182,Pediatria,False
30680182,Proctologia,False
30680182,Psicologia,False
30680182,Psiquiatria,True
30680182,Ultrassonografia,False
30680182,Urologia,False
30680185,Alergologia,True
30680193,Cardiologia,True
30680193,Ecocardiografia,False
30680195,Otorrinolaringologia,True
30680197,Angiologia / Cirurgia Vascular,True
30680197,Hemodinamica,False
30680198,Pediatria,True
30680199,Oftalmologia,True
30680200,Ginecologia,False
30680200,Ginecologia / Obstetricia,True
30680202,Endocrinologia,True
30680206,Dermatologia,True
30680210,Psiquiatria,True
30680211,Psicologia,True
30680212,Alergologia,True
30680212,Angiologia / Cirurgia Vascular,False
30680212,Cardiologia,False
30680212,Cardiologia Pediatrica,False
30680212,Cirurgia Cabeca E Pescoco,False
30680212,Cirurgia Do Aparelho Digestivo,False
30680212,Cirurgia Endocrinologica,False
30680212,Cirurgia Geral,False
30680212,Cirurgia Plástica Reparadora,False
30680212,Clínica Médica,False
30680212,Dermatologia,False
30680212,Ecocardiografia,False
30680212,Ecografia Vascular Com Doppler,False
30680212,Eletrocardiografia (Ecg),False
30680212,Endocrinologia,False
30680212,Gastroenterologia,False
30680212,Ginecologia,False
30680212,Ginecologia / Obstetricia,False
30680212,Hematologia,False
30680212,Laboratorio / Anatomia Patologica,False
30680212,Mastologia,False
30680212,Neurocirurgia,False
30680212,Oftalmologia,False
30680212,Oncologia,False
30680212,Oncologia Pediatrica,False
30680212,Ortopedia E Traumatologia,False
30680212,Otorrinolaringologia,False
30680212,Pediatria,False
30680212,Pneumologia,False
30680212,Pneumologia Pediátrica,False
30680212,Proctologia,False
30680212,Psiquiatria,False
30680212,Radiologia,False
30680212,Teste Ergometrico,False
30680212,Ultrassonografia,False
30680212,Urologia,False
30680214,Neurocirurgia,False
30680214,Neurologia,True
30680215,Clínica Médica,False
30680215,Dermatologia,False
30680215,Fisioterapia,False
30680215,Fonoaudiologia,False
30680215,Nutricao,False
30680215,Psicologia,False
30680215,Psiquiatria,True
30680216,Dermatologia,True
30680216,Fisioterapia,False
30680216,Fonoaudiologia,False
30680216,Ortopedia E Traumatologia,False
30680216,Otorrinolaringologia,False
30680216,Psicologia,False
30680218,Eletrocardiografia (Ecg),False
30680218,Laboratorio / Anatomia Patologica,True
30680218,Ultrassonografia,False
30680219,Cirurgia Da Mao,True
30680219,Fisioterapia,False
30680219,Ortopedia E Traumatologia,False
30680219,Radiologia,False
30680224,Oftalmologia,True
30680227,Clinica Medica,True
30680227,Clínica Médica,False
30680230,Cardiologia,True
30680230,Clínica Médica,False
30680231,Fisioterapia,True
30680243,Neurocirurgia,True
30680246,Medicina Nuclear,True
30680246,Radioterapia,False
30680248,Ginecologia,False
30680248,Ginecologia / Obstetricia,True
30680251,Clinica De Tratamento Da Dor,False
30680251,Neurocirurgia,True
30680251,Neurologia,False
30680251,Neurologia Pediatrica,False
30680252,Endocrinologia,True
30680252,Mastologia,False
30680254,Cirurgia Do Aparelho Digestivo,False
30680254,Cirurgia Geral,False
30680254,Gastroenterologia,False
30680254,Gastroenterologia Pediatrica,False
30680254,Proctologia,True
30680257,Psicologia,True
30680264,Psicologia,True
30680265,Fisioterapia,True
30680266,Alergologia,True
30680266,Angiologia / Cirurgia Vascular,False
30680266,Cardiologia,False
30680266,Cirurgia Do Aparelho Digestivo,False
30680266,Cirurgia Geral,False
30680266,Clínica Médica,False
30680266,Dermatologia,False
30680266,Endocrinologia,False
30680266,Gastroenterologia,False
30680266,Geriatria,False
30680266,Ginecologia,False
30680266,Ginecologia / Obstetricia,False
30680266,Ortopedia E Traumatologia,False
30680266,Otorrinolaringologia,False
30680266,Pediatria,False
30680266,Proctologia,False
30680266,Urologia,False
30680267,Endocrinologia,False
30680267,Ginecologia,False
30680267,Ginecologia / Obstetricia,True
30680267,Mastologia,False
30680267,Pediatria,False
30680268,Homeopatia,False
30680268,Pediatria,True
30680271,Angiologia / Cirurgia Vascular,False
30680271,Audiometria,False
30680271,Cardiologia,False
30680271,Cirurgia Geral,False
30680271,Clínica Médica,False
30680271,Densitometria Ossea,False
30680271,Dermatologia,False
30680271,Ecocardiografia,False
30680271,Eletrocardiografia (Ecg),False
30680271,Endocrinologia,False
30680271,Fisioterapia,False
30680271,Fonoaudiologia,False
30680271,Gastroenterologia,False
30680271,Geriatria,False
30680271,Ginecologia,False
30680271,Ginecologia / Obstetricia,False
30680271,Infectologia,False
30680271,Neurologia,False
30680271,Nutricao,False
30680271,Nutrologia,False
30680271,Ortopedia E Traumatologia,False
30680271,Otorrinolaringologia,False
30680271,Pediatria,False
30680271,Pneumologia,False
30680271,Psicologia,False
30680271,Psiquiatria,False
30680271,Radiologia,False
30680271,Reumatologia,True
30680271,Tomografia Computadorizada,False
30680271,Ultrassonografia,False
30680272,Clínica Médica,False
30680272,Fisioterapia,False
30680272,Ginecologia,False
30680272,Ginecologia / Obstetricia,True
30680273,Alergologia,True
30680273,Alergologia / Imunologia Pediatrica,False
30680273,Oftalmologia,False
30680273,Pediatria,False
30680278,Clinica Medica,True
30680278,Clínica Médica,False
30680278,Geriatria,False
30680278,Ginecologia,False
30680278,Nutricao,False
30680278,Nutrologia,False
30680278,Pediatria,False
30680290,Pediatria,False
30680290,Psicologia,True
30680292,Audiometria,False
30680292,Endoscopia Digestiva,False
30680292,Fisiatria Neuro Funcional,True
30680292,Fisiatria Respiratória,False
30680292,Fisioterapia,False
30680292,Fonoaudiologia,False
30680292,Ortopedia E Traumatologia,False
30680292,Otorrinolaringologia,False
30680292,Pediatria,False
30680293,Cirurgia Da Mao,False
30680293,Clínica Médica,False
30680293,Ortopedia E Traumatologia,True
30680294,Fisioterapia,False
30680294,Fonoaudiologia,False
30680294,Nutricao,False
30680294,Psicologia,True
30680296,Otorrinolaringologia,True
30680298,Acupuntura,True
30680298,Clínica Médica,False
30680298,Fisioterapia,False
30680298,Neurologia,False
30680298,Nutricao,False
30680298,Nutrologia,False
30680298,Ortopedia E Traumatologia,False
30680298,Psicologia,False
30680299,Ginecologia,False
30680299,Ginecologia / Obstetricia,True
30680306,Oftalmologia,True
30680307,Psicologia,True
30680308,Ortopedia E Traumatologia,True
30680311,Clinica Medica,True
30680311,Clínica Médica,False
30680311,Reumatologia,False
30680314,Fisioterapia,True
30680315,Alergologia,True
30680317,Fisioterapia,False
30680317,Fonoaudiologia,False
30680317,Psicologia,True
30680317,Terapia Ocupacional,False
30680318,Urologia,True
30680319,Nutrologia,True
30680320,Fonoaudiologia,True
30680320,Nutricao,False
30680320,Psicologia,False
30680321,Angiologia / Cirurgia Vascular,False
30680321,Cardiologia,False
30680321,Cirurgia Geral,True
30680321,Clínica Médica,False
30680321,Dermatologia,False
30680321,Gastroenterologia Pediatrica,False
30680321,Nefrologia,False
30680321,Pediatria,False
30680321,Pneumologia,False
30680321,Urologia,False
30680322,Cirurgia Cabeca E Pescoco,False
30680322,Geriatria,True
30680322,Otorrinolaringologia,False
30680323,Oftalmologia,True
30680324,Angiologia / Cirurgia Vascular,True
30680324,Cirurgia Geral,False
30680324,Cirurgia Plástica Reparadora,False
30680324,Clínica Médica,False
30680324,Densitometria Ossea,False
30680324,Dermatologia,False
30680324,Ecocardiograma Fetal,False
30680324,Eletrocardiografia (Ecg),False
30680324,Endocrinologia,False
30680324,Fisioterapia,False
30680324,Fonoaudiologia,False
30680324,Gastroenterologia,False
30680324,Ginecologia,False
30680324,Ginecologia / Obstetricia,False
30680324,Mamografia,False
30680324,Nefrologia,False
30680324,Neurocirurgia,False
30680324,Nutricao,False
30680324,Ortopedia E Traumatologia,False
30680324,Otorrinolaringologia,False
30680324,Psicologia,False
30680324,Radiologia,False
30680324,Ultrassonografia,False
30680324,Urologia,False
30680325,Cirurgia Cabeca E Pescoco,False
30680325,Dermatologia,False
30680325,Ginecologia,False
30680325,Urologia,True
30680326,Acupuntura,False
30680326,Fisioterapia,False
30680326,Fonoaudiologia,True
30680326,Nutricao,False
30680326,Psicologia,False
30680327,Fisioterapia,True
30680329,Oftalmologia,True
30680331,Cardiologia,True
30680331,Ecocardiografia,False
30680331,Eletrocardiografia (Ecg),False
30680333,Dermatologia,True
30680334,Fonoaudiologia,False
30680334,Psicologia,True
30680335,Psicologia,True
30680337,Angiologia / Cirurgia Vascular,True
30680338,Fisioterapia,False
30680338,Fonoaudiologia,True
30680338,Nutricao,False
30680338,Ortopedia E Traumatologia,False
30680338,Psicologia,False
30680339,Fisioterapia,True
30680339,Psicologia,False
30680340,Cirurgia Cabeca E Pescoco,False
30680340,Geriatria,False
30680340,Otorrinolaringologia,True
30680341,Laboratorio / Anatomia Patologica,True
30680342,Ortopedia E Traumatologia,True
30680346,Oftalmologia,True
30680347,Cardiologia,False
30680347,Cirurgia Geral,False
30680347,Clínica Médica,False
30680347,Ecocardiografia,False
30680347,Ecografia Vascular Com Doppler,False
30680347,Eletrocardiografia (Ecg),False
30680347,Endoscopia Digestiva,False
30680347,Gastroenterologia,False
30680347,Pediatria,False
30680347,Pneumologia Pediátrica,False
30680347,Psiquiatria,True
30680347,Reumatologia,False
30680347,Teste Ergometrico,False
30680347,Ultrassonografia,False
30680351,Audiometria,False
30680351,Cardiologia,False
30680351,Cirurgia Cardiovascular,False
30680351,Cirurgia Do Aparelho Digestivo,False
30680351,Cirurgia Plástica Reparadora,False
30680351,Eletrocardiografia (Ecg),False
30680351,Fisioterapia,False
30680351,Fonoaudiologia,False
30680351,Gastroenterologia,False
30680351,Geriatria,False
30680351,Ginecologia,False
30680351,Ginecologia / Obstetricia,False
30680351,Infectologia,True
30680351,Laboratorio / Anatomia Patologica,False
30680352,Fonoaudiologia,True
30680352,Otorrinolaringologia,False
30680353,Cardiologia,False
30680353,Cardiologia Pediatrica,False
30680353,Cirurgia Cardiovascular,False
30680353,Cirurgia Geral,False
30680353,Endocrinologia,False
30680353,Gastroenterologia,False
30680353,Ginecologia,False
30680353,Laboratorio / Anatomia Patologica,True
30680353,Mastologia,False
30680353,Nutricao,False
30680353,Ortopedia E Traumatologia,False
30680353,Pediatria,False
30680353,Proctologia,False
30680353,Psicologia,False
30680353,Radiologia,False
30680353,Ultrassonografia,False
30680353,Urologia,False
30680355,Cardiologia,False
30680355,Clínica Médica,False
30680355,Dermatologia,False
30680355,Endocrinologia,False
30680355,Gastroenterologia,False
30680355,Geriatria,False
30680355,Ginecologia,False
30680355,Nutricao,False
30680355,Oftalmologia,False
30680355,Otorrinolaringologia,True
30680355,Pediatria,False
30680355,Psicologia,False
30680355,Urologia,False
30680357,Ginecologia,False
30680357,Mastologia,True
30680358,Neurocirurgia,True
30680359,Fonoaudiologia,False
30680359,Psicologia,True
30680361,Acupuntura,False
30680361,Clinica Medica,True
30680361,Clínica Médica,False
30680361,Homeopatia,False
30680362,Fonoaudiologia,False
30680362,Nutricao,False
30680362,Psicologia,True
30680364,Cirurgia Toracica,True
30680365,Fonoaudiologia,False
30680365,Nutricao,True
30680365,Psicologia,False
30680365,Terapia Ocupacional,False
30680368,Fonoaudiologia,True
30680369,Pneumologia,True
30680370,Fisioterapia,True
30680370,Nutricao,False
30680370,Psicologia,False
30680371,Fonoaudiologia,True
30680373,Oftalmologia,True
30680376,Clínica Médica,False
30680376,Ginecologia,False
30680376,Ginecologia / Obstetricia,False
30680376,Pediatria,True
30680377,Clínica Médica,False
30680377,Ultrassonografia,True
30680378,Fisioterapia,True
30680379,Cardiologia,True
30680379,Eletrocardiografia (Ecg),False
30680380,Psicologia,True
30680381,Oftalmologia,True
30680384,Clinica Medica,True
30680384,Clínica Médica,False
30680384,Ginecologia,False
30680384,Ginecologia / Obstetricia,False
30680384,Laboratorio / Anatomia Patologica,False
30680384,Pediatria,False
30680384,Ultrassonografia,False
30680386,Neurologia,True
30680388,Dermatologia,True
30680388,Psiquiatria,False
30680389,Audiometria,False
30680389,Laringoscopia,False
30680389,Oftalmologia,True
30680389,Otorrinolaringologia,False
30680389,Otorrinolaringologia Pediatrica,False
30680391,Clinica Medica,True
30680391,Clínica Médica,False
30680391,Geriatria,False
30680391,Psiquiatria,False
30680392,Cardiologia,True
30680392,Ecocardiografia,False
30680392,Ecografia Vascular Com Doppler,False
30680393,Acupuntura,False
30680393,Alergologia,False
30680393,Clinica Medica,True
30680394,Cardiologia,False
30680394,Clínica Médica,False
30680394,Dermatologia,False
30680394,Eletrocardiografia (Ecg),False
30680394,Ginecologia,False
30680394,Ginecologia / Obstetricia,False
30680394,Nutrologia,False
30680394,Pediatria,True
30680395,Fonoaudiologia,True
30680398,Fisioterapia,True
30680405,Cardiologia,True
30680405,Clínica Médica,False
30680405,Dermatologia,False
30680405,Endocrinologia,False
30680405,Fonoaudiologia,False
30680405,Gastroenterologia,False
30680405,Genética,False
30680405,Infectologia,False
30680405,Neurologia,False
30680405,Nutricao,False
30680405,Pediatria,False
30680405,Pneumologia,False
30680405,Psicologia,False
30680405,Psiquiatria,False
30680405,Terapia Ocupacional,False
30680406,Oftalmologia,True
30680408,Oftalmologia,True
30680409,Fonoaudiologia,True
30680410,Laboratorio / Anatomia Patologica,True
30680411,Angiologia / Cirurgia Vascular,False
30680411,Cardiologia,True
30680411,Ecocardiografia,False
30680411,Ecografia Vascular Com Doppler,False
30680411,Eletrocardiografia (Ecg),False
30680412,Angiologia / Cirurgia Vascular,False
30680412,Cardiologia,True
30680412,Cardiologia Pediatrica,False
30680412,Cirurgia Cardiovascular,False
30680412,Clínica Médica,False
30680412,Ecocardiografia,False
30680412,Ecografia Vascular Com Doppler,False
30680412,Eletrocardiografia (Ecg),False
30680412,Nutricao,False
30680413,Audiometria,True
30680416,Cirurgia Cabeca E Pescoco,True
30680416,Cirurgia Geral,False
30680416,Ginecologia,False
30680416,Mastologia,False
30680416,Oncologia,False
30680417,Clínica Médica,False
30680417,Oftalmologia,True
30680418,Cardiologia,True
30680418,Clínica Médica,False
30680418,Ecocardiografia,False
30680418,Eletrocardiografia (Ecg),False
30680418,Ultrassonografia,False
30680419,Fisioterapia,True
30680419,Fonoaudiologia,False
30680419,Psicologia,False
30680419,Terapia Ocupacional,False
30680422,Fonoaudiologia,False
30680422,Ginecologia,False
30680422,Ginecologia / Obstetricia,True
30680422,Oftalmologia,False
30680422,Psicologia,False
30680423,Alergologia,False
30680423,Cardiologia,False
30680423,Cirurgia Geral,False
30680423,Clinica Medica,True
30680423,Clínica Médica,False
30680423,Dermatologia,False
30680423,Endocrinologia,False
30680423,Ginecologia,False
30680423,Ginecologia / Obstetricia,False
30680423,Pneumologia,False
30680423,Psiquiatria,False
30680424,Fonoaudiologia,False
30680424,Nutricao,False
30680424,Psicologia,True
30680424,Terapia Ocupacional,False
30680426,Colonoscopia,False
30680426,Colposcopia,False
30680426,Densitometria Ossea,True
30680426,Eletrocardiografia (Ecg),False
30680426,Laboratorio / Anatomia Patologica,False
30680426,Mamografia,False
30680426,Ressonancia Nuclear Magnetica,False
30680426,Ultrassonografia,False
30680426,Urodinamica,False
30680427,Dermatologia,True
30680429,Fisioterapia,False
30680429,Fonoaudiologia,False
30680429,Nutricao,False
30680429,Psiquiatria,True
30680429,Terapia Ocupacional,False
30680430,Cirurgia Geral,False
30680430,Cirurgia Plástica Reparadora,False
30680430,Cirurgia Videolaparoscopica,False
30680430,Clinica Medica,True
30680430,Clínica Médica,False
30680430,Gastroenterologia,False
30680430,Urologia,False
30680431,Angiologia / Cirurgia Vascular,True
30680431,Ecografia Vascular Com Doppler,False
30680432,Psicologia,True
30680433,Cirurgia Do Aparelho Digestivo,True
30680433,Cirurgia Geral,False
30680433,Cirurgia Videolaparoscopica,False
30680433,Gastroenterologia,False
30680433,Hepatologia,False
30680433,Proctologia,False
30680435,Homeopatia,True
30680435,Pediatria,False
30680436,Acupuntura,False
30680436,Fonoaudiologia,False
30680436,Nutricao,False
30680436,Psicologia,True
30680436,Psiquiatria,False
30680438,Fonoaudiologia,False
30680438,Terapia Ocupacional,True
30680439,Colonoscopia,False
30680439,Endoscopia Digestiva,False
30680439,Gastroenterologia,True
30680440,Nutricao,False
30680440,Psicologia,True
30680441,Endocrinologia,True
30680442,Cirurgia Geral,False
30680442,Clínica Médica,False
30680442,Colonoscopia,False
30680442,Dermatologia,False
30680442,Endoscopia Digestiva,False
30680442,Gastroenterologia,True
30680442,Mastologia,False
30680442,Nutricao,False
30680442,Ortopedia E Traumatologia,False
30680443,Fisioterapia,True
30680444,Neurocirurgia,False
30680444,Neurologia,True
30680445,Neurofisiologia Clinica,False
30680445,Pneumologia,True
30680446,Cirurgia Geral,False
30680446,Clínica Médica,False
30680446,Colonoscopia,False
30680446,Endoscopia Digestiva,False
30680446,Gastroenterologia,True
30680446,Pediatria,False
30680446,Proctologia,False
30680447,Fisioterapia,True
30680447,Nutricao,False
30680447,Psicologia,False
30680448,Neurologia Pediatrica,False
30680448,Pediatria,True
30680449,Cirurgia Endocrinologica,False
30680449,Cirurgia Pediatrica,True
30680449,Clínica Médica,False
30680449,Dermatologia,False
30680449,Endocrinologia,False
30680449,Fisioterapia,False
30680449,Ginecologia / Obstetricia,False
30680449,Mastologia,False
30680449,Nutricao,False
30680449,Ortopedia E Traumatologia,False
30680449,Pediatria,False
30680449,Pneumologia,False
30680449,Psicologia,False
30680449,Psiquiatria,False
30680449,Urologia,False
30680452,Clinica Medica,True
30680452,Clínica Médica,False
30680452,Ginecologia,False
30680453,Fisioterapia,True
30680453,Nutricao,False
30680454,Acupuntura,False
30680454,Fisioterapia,False
30680454,Fonoaudiologia,False
30680454,Nutricao,False
30680454,Psicologia,False
30680454,Terapia Ocupacional,True
30680455,Alergologia / Imunologia Pediatrica,False
30680455,Otorrinolaringologia Pediatrica,False
30680455,Pediatria,True
30680457,Cirurgia Videolaparoscopica,False
30680457,Clinica Medica,True
30680457,Clínica Médica,False
30680457,Endoscopia Ginecologica,False
30680457,Ginecologia,False
30680457,Ginecologia / Obstetricia,False
30680457,Laboratorio / Anatomia Patologica,False
30680458,Cardiologia,True
30680458,Cardiologia Pediatrica,False
30680458,Clínica Médica,False
30680458,Ecocardiografia,False
30680458,Eletrocardiografia (Ecg),False
30680458,Pediatria,False
30680459,Acupuntura,False
30680459,Fisioterapia,True
30680460,Angiologia / Cirurgia Vascular,False
30680460,Cardiologia,False
30680460,Cirurgia Geral,False
30680460,Clínica Médica,False
30680460,Dermatologia,False
30680460,Fonoaudiologia,False
30680460,Ginecologia,False
30680460,Ginecologia / Obstetricia,False
30680460,Nefrologia,False
30680460,Neurologia,False
30680460,Oftalmologia,False
30680460,Ortopedia E Traumatologia,False
30680460,Otorrinolaringologia,False
30680460,Pediatria,False
30680460,Pneumologia,False
30680460,Psicologia,False
30680460,Psiquiatria,False
30680460,Reumatologia,True
30680460,Urologia,False
30680461,Angiologia / Cirurgia Vascular,False
30680461,Audiometria,False
30680461,Cardiologia,False
30680461,Clínica Médica,False
30680461,Dermatologia,False
30680461,Ecocardiografia,False
30680461,Eletrocardiografia (Ecg),False
30680461,Endocrinologia,False
30680461,Gastroenterologia,False
30680461,Ginecologia / Obstetricia,False
30680461,Laringoscopia,False
30680461,Mamografia,False
30680461,Mastologia,False
30680461,Neurologia,False
30680461,Nutrologia,False
30680461,Ortopedia E Traumatologia,False
30680461,Otorrinolaringologia,False
30680461,Pediatria,False
30680461,Provas De Funcao Pulmonar,False
30680461,Psiquiatria,False
30680461,Radiologia,False
30680461,Reumatologia,False
30680461,Tomografia Computadorizada,False
30680461,Ultrassonografia,True
30680461,Urologia,False
30680465,Cirurgia Geral,False
30680465,Colposcopia,False
30680465,Ginecologia,False
30680465,Ginecologia / Obstetricia,True
30680465,Ginecologia Pediatrica,False
30680465,Mastologia,False
30680465,Nutricao,False
30680465,Radiologia,False
30680465,Ultrassonografia,False
30680466,Dermatologia,True
30680468,Ultrassonografia,False
30680468,Urologia,True
30680469,Clínica Médica,False
30680469,Neurocirurgia,False
30680469,Neurologia,True
30680469,Neurologia Pediatrica,False
30680469,Ortopedia E Traumatologia,False
30680473,Fisioterapia,True
30680473,Fonoaudiologia,False
30680473,Nutricao,False
30680473,Psicologia,False
30680475,Laboratorio / Anatomia Patologica,True
30680476,Cardiologia,True
30680476,Cardiologia Pediatrica,False
30680476,Cirurgia Cardiovascular,False
30680476,Ecocardiografia,False
30680476,Eletrocardiografia (Ecg),False
30680476,Nutricao,False
30680480,Angiologia / Cirurgia Vascular,False
30680480,Clínica Médica,False
30680480,Fonoaudiologia,True
30680480,Nutricao,False
30680480,Psicologia,False
30680480,Psiquiatria,False
30680483,Fisioterapia,True
30680483,Pneumologia,False
30680484,Acupuntura,False
30680484,Fisioterapia,True
30680484,Fonoaudiologia,False
30680484,Nutricao,False
30680484,Psicologia,False
30680485,Fonoaudiologia,True
30680485,Psicologia,False
30680486,Cardiologia,False
30680486,Clinica Medica,True
30680486,Clínica Médica,False
30680486,Fisioterapia,False
30680486,Mamografia,False
30680486,Ortopedia E Traumatologia,False
30680486,Radiologia,False
30680486,Ultrassonografia,False
30680489,Oftalmologia,True
30680490,Fisioterapia,True
30680491,Psicologia,True
30680493,Radioterapia,True
30680494,Cardiologia,False
30680494,Cirurgia Cardiovascular,True
30680496,Cirurgia Geral,False
30680496,Ginecologia,False
30680496,Ginecologia / Obstetricia,True
30680496,Laboratorio / Anatomia Patologica,False
30680496,Ultrassonografia,False
30680497,Alergologia,True
30680497,Cirurgia Cabeca E Pescoco,False
30680497,Fonoaudiologia,False
30680497,Otorrinolaringologia,False
30680498,Clinica Medica,True
30680498,Clínica Médica,False
30680499,Acupuntura,False
30680499,Fisioterapia,True
30680499,Fonoaudiologia,False
30680499,Nutricao,False
30680499,Psicologia,False
30680500,Pediatria,True
30680502,Acupuntura,False
30680502,Ortopedia E Traumatologia,True
30680503,Hematologia E Hemoterapia Pediatrica,False
30680503,Oncologia Pediatrica,False
30680503,Pediatria,True
30680504,Fisioterapia,False
30680504,Ortopedia E Traumatologia,True
30680505,Fisioterapia,False
30680505,Ortopedia E Traumatologia,True
30680506,Clínica Médica,False
30680506,Dermatologia,False
30680506,Neurologia,False
30680506,Ortopedia E Traumatologia,False
30680506,Reumatologia,True
30680506,Reumatologia Pediatrica,False
30680508,Colposcopia,False
30680508,Densitometria Ossea,False
30680508,Ecocardiografia,False
30680508,Ecografia Vascular Com Doppler,False
30680508,Laboratorio / Anatomia Patologica,True
30680508,Mamografia,False
30680508,Radiologia,False
30680508,Ressonancia Nuclear Magnetica,False
30680508,Tomografia Computadorizada,False
30680508,Ultrassonografia,False
30680509,Cardiologia,True
30680509,Cardiologia Pediatrica,False
30680509,Eletrocardiografia (Ecg),False
30680509,Teste Ergometrico,False
30680510,Alergologia,False
30680510,Endocrinologia,False
30680510,Nutricao,False
30680510,Otorrinolaringologia,True
30680511,Clínica Médica,False
30680511,Pediatria,True
30680512,Angiologia / Cirurgia Vascular,False
30680512,Clínica Médica,False
30680512,Endocrinologia,False
30680512,Ginecologia,False
30680512,Ginecologia / Obstetricia,False
30680512,Ginecologia Pediatrica,False
30680512,Mamografia,False
30680512,Ortopedia E Traumatologia,False
30680512,Ultrassonografia,True
30680512,Urologia,False
30680514,Urologia,True
30680515,Cirurgia Geral,False
30680515,Cirurgia Videolaparoscopica,False
30680515,Gastroenterologia,False
30680515,Ginecologia / Obstetricia,False
30680515,Oncologia,True
30680515,Pediatria,False
30680516,Fisioterapia,False
30680516,Nutricao,False
30680516,Ortopedia E Traumatologia,True
30680516,Terapia Ocupacional,False
30680517,Hematologia,True
30680518,Angiologia / Cirurgia Vascular,True
30680518,Audiometria,False
30680518,Cardiologia,False
30680518,Clínica Médica,False
30680518,Colonoscopia,False
30680518,Colposcopia,False
30680518,Dermatologia,False
30680518,Eletrocardiografia (Ecg),False
30680518,Endocrinologia,False
30680518,Endoscopia Digestiva,False
30680518,Fisioterapia,False
30680518,Fonoaudiologia,False
30680518,Ginecologia,False
30680518,Ginecologia / Obstetricia,False
30680518,Laboratorio / Anatomia Patologica,False
30680518,Mamografia,False
30680518,Neurologia,False
